source	target	source_genesymbol	target_genesymbol	is_directed	is_stimulation	is_inhibition	consensus_direction	consensus_stimulation	consensus_inhibition	sources	references	omnipath	kinaseextra	ligrecextra	pathwayextra	mirnatarget	dorothea	collectri	tf_target	lncrna_mrna	tf_mirna	small_molecule	dorothea_curated	dorothea_chipseq	dorothea_tfbs	dorothea_coexp	dorothea_level	type	curation_effort	extra_attrs	evidences	ncbi_tax_id_source	entity_type_source	ncbi_tax_id_target	entity_type_target
Q9NPD8	Q9BXW9	UBE2T	FANCD2	1	1	0	1	1	0	ACSN;HINT;SPIKE;SPIKE_LC;Wang	ACSN:12239151;ACSN:18931676;ACSN:19622404;ACSN:19686080;ACSN:22615860;HINT:26046368;HINT:33686268;SPIKE:17768402;SPIKE_LC:17768402	True	False	False	True	False	False	False	False	False	False	False						post_translational	9	"{""SPIKE_effect"":""1"",""SPIKE_mechanism"":""Ubiquitination"",""SPIKE_LC_effect"":""1"",""SPIKE_LC_mechanism"":""Ubiquitination"",""ACSN_effect"":[""CATALYSIS"",""1""]}"	"{""id_a"":""Q9NPD8"",""id_b"":""Q9BXW9"",""positive"":[{""resource"":""SPIKE"",""references"":[""17768402""],""dataset"":""omnipath"",""via"":null,""attrs"":{""effect"":""1"",""mechanism"":""Ubiquitination""}},{""resource"":""Wang"",""references"":[],""dataset"":""pathwayextra"",""via"":null,""attrs"":{}},{""resource"":""SPIKE_LC"",""references"":[""17768402""],""dataset"":""pathwayextra"",""via"":null,""attrs"":{""effect"":""1"",""mechanism"":""Ubiquitination""}}],""negative"":[],""directed"":[{""resource"":""ACSN"",""references"":[""12239151"",""18931676"",""22615860"",""19622404"",""19686080""],""dataset"":""directionextra"",""via"":null,""attrs"":{""effect"":[""CATALYSIS"",""1""]}}],""undirected"":[{""resource"":""HINT"",""references"":[""26046368"",""33686268""],""dataset"":""omnipath"",""via"":null,""attrs"":{""hint_quality"":[""LC"",""HT""]}}]}"	9606	protein	9606	protein
COMPLEX:P67870_P68400	P29590	CSNK2A1_CSNK2B	PML	1	0	1	1	0	1	SPIKE;SPIKE_LC	SPIKE:18931695;SPIKE_LC:18931695	True	False	False	True	False	False	False	False	False	False	False						post_translational	2	"{""SPIKE_effect"":""2"",""SPIKE_mechanism"":""Phosphorylation"",""SPIKE_LC_effect"":""2"",""SPIKE_LC_mechanism"":""Phosphorylation""}"	"{""id_a"":""COMPLEX:P67870_P68400"",""id_b"":""P29590"",""positive"":[],""negative"":[{""resource"":""SPIKE"",""references"":[""18931695""],""dataset"":""omnipath"",""via"":null,""attrs"":{""effect"":""2"",""mechanism"":""Phosphorylation""}},{""resource"":""SPIKE_LC"",""references"":[""18931695""],""dataset"":""pathwayextra"",""via"":null,""attrs"":{""effect"":""2"",""mechanism"":""Phosphorylation""}}],""directed"":[],""undirected"":[]}"	9606	complex	9606	protein
P04637	P00533	TP53	EGFR	1	1	0	1	1	0	SPIKE;SPIKE_LC;Wang	SPIKE:18431400;SPIKE_LC:18431400	True	False	False	True	False	False	False	False	False	False	False						post_translational	2	"{""SPIKE_effect"":""1"",""SPIKE_mechanism"":""Transcription Regulation"",""SPIKE_LC_effect"":""1"",""SPIKE_LC_mechanism"":""Transcription Regulation""}"	"{""id_a"":""P04637"",""id_b"":""P00533"",""positive"":[{""resource"":""SPIKE"",""references"":[""18431400""],""dataset"":""omnipath"",""via"":null,""attrs"":{""effect"":""1"",""mechanism"":""Transcription Regulation""}},{""resource"":""Wang"",""references"":[],""dataset"":""pathwayextra"",""via"":null,""attrs"":{}},{""resource"":""SPIKE_LC"",""references"":[""18431400""],""dataset"":""pathwayextra"",""via"":null,""attrs"":{""effect"":""1"",""mechanism"":""Transcription Regulation""}}],""negative"":[],""directed"":[],""undirected"":[]}"	9606	protein	9606	protein
P49137	P30304	MAPKAPK2	CDC25A	1	0	1	1	0	1	SIGNOR;SPIKE;SPIKE_LC	SIGNOR:17292828;SPIKE:15629715;SPIKE_LC:15629715	True	False	False	True	False	False	False	False	False	False	False						post_translational	3	"{""SPIKE_effect"":""2"",""SPIKE_mechanism"":""Phosphorylation"",""SIGNOR_mechanism"":[""Phosphorylation"",""phosphorylation""],""SPIKE_LC_effect"":""2"",""SPIKE_LC_mechanism"":""Phosphorylation""}"	"{""id_a"":""P49137"",""id_b"":""P30304"",""positive"":[],""negative"":[{""resource"":""SPIKE"",""references"":[""15629715""],""dataset"":""omnipath"",""via"":null,""attrs"":{""effect"":""2"",""mechanism"":""Phosphorylation""}},{""resource"":""SIGNOR"",""references"":[""17292828""],""dataset"":""omnipath"",""via"":null,""attrs"":{""mechanism"":[""Phosphorylation"",""phosphorylation""]}},{""resource"":""SPIKE_LC"",""references"":[""15629715""],""dataset"":""pathwayextra"",""via"":null,""attrs"":{""effect"":""2"",""mechanism"":""Phosphorylation""}}],""directed"":[],""undirected"":[]}"	9606	protein	9606	protein
P04637	P29317	TP53	EPHA2	1	1	0	1	1	0	SPIKE;SPIKE_LC;Wang	SPIKE:18431400;SPIKE_LC:18431400	True	False	False	True	False	False	False	False	False	False	False						post_translational	2	"{""SPIKE_effect"":""1"",""SPIKE_mechanism"":""Transcription Regulation"",""SPIKE_LC_effect"":""1"",""SPIKE_LC_mechanism"":""Transcription Regulation""}"	"{""id_a"":""P04637"",""id_b"":""P29317"",""positive"":[{""resource"":""SPIKE"",""references"":[""18431400""],""dataset"":""omnipath"",""via"":null,""attrs"":{""effect"":""1"",""mechanism"":""Transcription Regulation""}},{""resource"":""Wang"",""references"":[],""dataset"":""pathwayextra"",""via"":null,""attrs"":{}},{""resource"":""SPIKE_LC"",""references"":[""18431400""],""dataset"":""pathwayextra"",""via"":null,""attrs"":{""effect"":""1"",""mechanism"":""Transcription Regulation""}}],""negative"":[],""directed"":[],""undirected"":[]}"	9606	protein	9606	protein
O14757	P30305	CHEK1	CDC25B	1	0	1	1	0	1	ACSN;DIP;HPRD;KEA;KEGG;KEGG-MEDICUS;Kinexus_KEA;MIMP;PhosphoPoint;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;PhosphoSite_noref;ProtMapper;REACH_ProtMapper;RLIMS-P_ProtMapper;SIGNOR;SIGNOR_ProtMapper;SPIKE;SPIKE_LC;Sparser_ProtMapper;Wang;iPTMnet;phosphoELM;phosphoELM_KEA;phosphoELM_MIMP	ACSN:15459660;ACSN:15798197;ACSN:17102137;ACSN:17116885;ACSN:17296725;ACSN:17384638;ACSN:17568790;ACSN:17582221;ACSN:18677104;ACSN:19793801;ACSN:20126263;DIP:9278511;HPRD:9278511;KEA:17003105;PhosphoSite:17003105;ProtMapper:17003105;ProtMapper:21091437;ProtMapper:24503238;ProtMapper:27038604;ProtMapper:33398005;ProtMapper:35017636;SIGNOR:17003105;SPIKE:16314342;SPIKE:17003105;SPIKE_LC:16314342;SPIKE_LC:17003105;phosphoELM:17003105	True	True	False	True	False	False	False	False	False	False	False						post_translational	27	"{""SPIKE_effect"":""2"",""SPIKE_mechanism"":""Phosphorylation"",""SIGNOR_mechanism"":[""Phosphorylation"",""phosphorylation""],""PhosphoSite_evidence"":[""MA"",""MS"",""AB""],""SPIKE_LC_effect"":""2"",""SPIKE_LC_mechanism"":""Phosphorylation"",""PhosphoSite_noref_evidence"":[""MA"",""MS"",""AB"",""WB""],""PhosphoPoint_category"":""Category 2"",""ACSN_effect"":[""CATALYSIS"",""2""]}"	"{""id_a"":""O14757"",""id_b"":""P30305"",""positive"":[],""negative"":[{""resource"":""SPIKE"",""references"":[""17003105"",""16314342""],""dataset"":""omnipath"",""via"":null,""attrs"":{""effect"":""2"",""mechanism"":""Phosphorylation""}},{""resource"":""SIGNOR"",""references"":[""17003105""],""dataset"":""omnipath"",""via"":null,""attrs"":{""mechanism"":[""Phosphorylation"",""phosphorylation""]}},{""resource"":""KEGG"",""references"":[],""dataset"":""pathwayextra"",""via"":null,""attrs"":{}},{""resource"":""Wang"",""references"":[],""dataset"":""pathwayextra"",""via"":null,""attrs"":{}},{""resource"":""KEGG-MEDICUS"",""references"":[],""dataset"":""pathwayextra"",""via"":null,""attrs"":{}},{""resource"":""SPIKE_LC"",""references"":[""17003105"",""16314342""],""dataset"":""pathwayextra"",""via"":null,""attrs"":{""effect"":""2"",""mechanism"":""Phosphorylation""}}],""directed"":[{""resource"":""PhosphoSite"",""references"":[""17003105""],""dataset"":""omnipath"",""via"":null,""attrs"":{""evidence"":[""MA"",""MS"",""AB""]}},{""resource"":""phosphoELM"",""references"":[""17003105""],""dataset"":""omnipath"",""via"":null,""attrs"":{}},{""resource"":""Kinexus"",""references"":[],""dataset"":""omnipath"",""via"":""KEA"",""attrs"":{}},{""resource"":""KEA"",""references"":[""17003105""],""dataset"":""omnipath"",""via"":null,""attrs"":{}},{""resource"":""phosphoELM"",""references"":[],""dataset"":""omnipath"",""via"":""KEA"",""attrs"":{}},{""resource"":""iPTMnet"",""references"":[],""dataset"":""kinaseextra"",""via"":null,""attrs"":{}},{""resource"":""PhosphoSite_noref"",""references"":[],""dataset"":""kinaseextra"",""via"":null,""attrs"":{""evidence"":[""MA"",""MS"",""AB"",""WB""]}},{""resource"":""PhosphoPoint"",""references"":[],""dataset"":""kinaseextra"",""via"":null,""attrs"":{""category"":""Category 2""}},{""resource"":""PhosphoSite"",""references"":[],""dataset"":""kinaseextra"",""via"":""MIMP"",""attrs"":{}},{""resource"":""phosphoELM"",""references"":[],""dataset"":""kinaseextra"",""via"":""MIMP"",""attrs"":{}},{""resource"":""MIMP"",""references"":[],""dataset"":""kinaseextra"",""via"":null,""attrs"":{}},{""resource"":""REACH"",""references"":[],""dataset"":""kinaseextra"",""via"":""ProtMapper"",""attrs"":{}},{""resource"":""Sparser"",""references"":[],""dataset"":""kinaseextra"",""via"":""ProtMapper"",""attrs"":{}},{""resource"":""ProtMapper"",""references"":[""17003105"",""33398005"",""27038604"",""24503238"",""35017636"",""21091437""],""dataset"":""kinaseextra"",""via"":null,""attrs"":{}},{""resource"":""PhosphoSite"",""references"":[],""dataset"":""kinaseextra"",""via"":""ProtMapper"",""attrs"":{}},{""resource"":""RLIMS-P"",""references"":[],""dataset"":""kinaseextra"",""via"":""ProtMapper"",""attrs"":{}},{""resource"":""SIGNOR"",""references"":[],""dataset"":""kinaseextra"",""via"":""ProtMapper"",""attrs"":{}},{""resource"":""ACSN"",""references"":[""17116885"",""19793801"",""17582221"",""20126263"",""15798197"",""17296725"",""17384638"",""18677104"",""17568790"",""15459660"",""17102137""],""dataset"":""directionextra"",""via"":null,""attrs"":{""effect"":[""CATALYSIS"",""2""]}}],""undirected"":[{""resource"":""DIP"",""references"":[""9278511""],""dataset"":""omnipath"",""via"":null,""attrs"":{""method"":[""affinity chromatography technology""],""type"":[""physical interaction""],""id"":""DIP-40048E""}},{""resource"":""HPRD"",""references"":[""9278511""],""dataset"":""omnipath"",""via"":null,""attrs"":{""method"":[""in vitro""]}}]}"	9606	protein	9606	protein
P04637	P20800	TP53	EDN2	1	1	0	1	1	0	SPIKE;SPIKE_LC;Wang	SPIKE:18431400;SPIKE_LC:18431400	True	False	False	True	False	False	False	False	False	False	False						post_translational	2	"{""SPIKE_effect"":""1"",""SPIKE_mechanism"":""Transcription Regulation"",""SPIKE_LC_effect"":""1"",""SPIKE_LC_mechanism"":""Transcription Regulation""}"	"{""id_a"":""P04637"",""id_b"":""P20800"",""positive"":[{""resource"":""SPIKE"",""references"":[""18431400""],""dataset"":""omnipath"",""via"":null,""attrs"":{""effect"":""1"",""mechanism"":""Transcription Regulation""}},{""resource"":""Wang"",""references"":[],""dataset"":""pathwayextra"",""via"":null,""attrs"":{}},{""resource"":""SPIKE_LC"",""references"":[""18431400""],""dataset"":""pathwayextra"",""via"":null,""attrs"":{""effect"":""1"",""mechanism"":""Transcription Regulation""}}],""negative"":[],""directed"":[],""undirected"":[]}"	9606	protein	9606	protein
P49137	P30307	MAPKAPK2	CDC25C	1	0	1	1	0	1	HPRD_MIMP;KEA;Kinexus_KEA;MIMP;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;SPIKE;SPIKE_LC;iPTMnet;phosphoELM_MIMP	KEA:9543386;SPIKE:15629715;SPIKE_LC:15629715	True	True	False	True	False	False	False	False	False	False	False						post_translational	3	"{""SPIKE_effect"":""2"",""SPIKE_mechanism"":""Phosphorylation"",""SPIKE_LC_effect"":""2"",""SPIKE_LC_mechanism"":""Phosphorylation""}"	"{""id_a"":""P49137"",""id_b"":""P30307"",""positive"":[],""negative"":[{""resource"":""SPIKE"",""references"":[""15629715""],""dataset"":""omnipath"",""via"":null,""attrs"":{""effect"":""2"",""mechanism"":""Phosphorylation""}},{""resource"":""SPIKE_LC"",""references"":[""15629715""],""dataset"":""pathwayextra"",""via"":null,""attrs"":{""effect"":""2"",""mechanism"":""Phosphorylation""}}],""directed"":[{""resource"":""Kinexus"",""references"":[],""dataset"":""omnipath"",""via"":""KEA"",""attrs"":{}},{""resource"":""KEA"",""references"":[""9543386""],""dataset"":""omnipath"",""via"":null,""attrs"":{}},{""resource"":""iPTMnet"",""references"":[],""dataset"":""kinaseextra"",""via"":null,""attrs"":{}},{""resource"":""HPRD"",""references"":[],""dataset"":""kinaseextra"",""via"":""MIMP"",""attrs"":{}},{""resource"":""phosphoELM"",""references"":[],""dataset"":""kinaseextra"",""via"":""MIMP"",""attrs"":{}},{""resource"":""PhosphoSite"",""references"":[],""dataset"":""kinaseextra"",""via"":""MIMP"",""attrs"":{}},{""resource"":""MIMP"",""references"":[],""dataset"":""kinaseextra"",""via"":null,""attrs"":{}},{""resource"":""PhosphoSite"",""references"":[],""dataset"":""kinaseextra"",""via"":""ProtMapper"",""attrs"":{}},{""resource"":""ProtMapper"",""references"":[],""dataset"":""kinaseextra"",""via"":null,""attrs"":{}}],""undirected"":[]}"	9606	protein	9606	protein
P04637	P68104	TP53	EEF1A1	1	1	0	1	1	0	SPIKE;SPIKE_LC	SPIKE:18431400;SPIKE_LC:18431400	True	False	False	True	False	False	False	False	False	False	False						post_translational	2	"{""SPIKE_effect"":""1"",""SPIKE_mechanism"":""Transcription Regulation"",""SPIKE_LC_effect"":""1"",""SPIKE_LC_mechanism"":""Transcription Regulation""}"	"{""id_a"":""P04637"",""id_b"":""P68104"",""positive"":[{""resource"":""SPIKE"",""references"":[""18431400""],""dataset"":""omnipath"",""via"":null,""attrs"":{""effect"":""1"",""mechanism"":""Transcription Regulation""}},{""resource"":""SPIKE_LC"",""references"":[""18431400""],""dataset"":""pathwayextra"",""via"":null,""attrs"":{""effect"":""1"",""mechanism"":""Transcription Regulation""}}],""negative"":[],""directed"":[],""undirected"":[]}"	9606	protein	9606	protein
P49137	P30305	MAPKAPK2	CDC25B	1	0	1	1	0	1	HPRD_MIMP;KEA;Kinexus_KEA;MIMP;PhosphoPoint;PhosphoSite;PhosphoSite_KEA;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;REACH_ProtMapper;RLIMS-P_ProtMapper;SPIKE;SPIKE_LC;Sparser_ProtMapper;Wang;iPTMnet;phosphoELM;phosphoELM_KEA;phosphoELM_MIMP	KEA:12400006;KEA:15128871;KEA:15150265;KEA:15629715;KEA:15908796;PhosphoSite:15150265;PhosphoSite:15908796;PhosphoSite:16861915;PhosphoSite:21558810;ProtMapper:16488126;ProtMapper:16861915;ProtMapper:19230643;ProtMapper:20932473;ProtMapper:25993413;SPIKE:15629715;SPIKE_LC:15629715;phosphoELM:15629715	True	True	False	True	False	False	False	False	False	False	False						post_translational	17	"{""SPIKE_effect"":""2"",""SPIKE_mechanism"":""Phosphorylation"",""PhosphoSite_evidence"":[""MS"",""MA"",""AB"",""WB""],""SPIKE_LC_effect"":""2"",""SPIKE_LC_mechanism"":""Phosphorylation"",""PhosphoPoint_category"":""Category 4""}"	"{""id_a"":""P49137"",""id_b"":""P30305"",""positive"":[],""negative"":[{""resource"":""SPIKE"",""references"":[""15629715""],""dataset"":""omnipath"",""via"":null,""attrs"":{""effect"":""2"",""mechanism"":""Phosphorylation""}},{""resource"":""Wang"",""references"":[],""dataset"":""pathwayextra"",""via"":null,""attrs"":{}},{""resource"":""SPIKE_LC"",""references"":[""15629715""],""dataset"":""pathwayextra"",""via"":null,""attrs"":{""effect"":""2"",""mechanism"":""Phosphorylation""}}],""directed"":[{""resource"":""PhosphoSite"",""references"":[""21558810"",""16861915"",""15150265"",""15908796""],""dataset"":""omnipath"",""via"":null,""attrs"":{""evidence"":[""MS"",""MA"",""AB"",""WB""]}},{""resource"":""phosphoELM"",""references"":[""15629715""],""dataset"":""omnipath"",""via"":null,""attrs"":{}},{""resource"":""Kinexus"",""references"":[],""dataset"":""omnipath"",""via"":""KEA"",""attrs"":{}},{""resource"":""KEA"",""references"":[""15150265"",""15128871"",""12400006"",""15908796"",""15629715""],""dataset"":""omnipath"",""via"":null,""attrs"":{}},{""resource"":""PhosphoSite"",""references"":[],""dataset"":""omnipath"",""via"":""KEA"",""attrs"":{}},{""resource"":""phosphoELM"",""references"":[],""dataset"":""omnipath"",""via"":""KEA"",""attrs"":{}},{""resource"":""iPTMnet"",""references"":[],""dataset"":""kinaseextra"",""via"":null,""attrs"":{}},{""resource"":""PhosphoPoint"",""references"":[],""dataset"":""kinaseextra"",""via"":null,""attrs"":{""category"":""Category 4""}},{""resource"":""PhosphoSite"",""references"":[],""dataset"":""kinaseextra"",""via"":""MIMP"",""attrs"":{}},{""resource"":""phosphoELM"",""references"":[],""dataset"":""kinaseextra"",""via"":""MIMP"",""attrs"":{}},{""resource"":""MIMP"",""references"":[],""dataset"":""kinaseextra"",""via"":null,""attrs"":{}},{""resource"":""HPRD"",""references"":[],""dataset"":""kinaseextra"",""via"":""MIMP"",""attrs"":{}},{""resource"":""PhosphoSite"",""references"":[],""dataset"":""kinaseextra"",""via"":""ProtMapper"",""attrs"":{}},{""resource"":""REACH"",""references"":[],""dataset"":""kinaseextra"",""via"":""ProtMapper"",""attrs"":{}},{""resource"":""ProtMapper"",""references"":[""19230643"",""16488126"",""20932473"",""25993413"",""16861915""],""dataset"":""kinaseextra"",""via"":null,""attrs"":{}},{""resource"":""RLIMS-P"",""references"":[],""dataset"":""kinaseextra"",""via"":""ProtMapper"",""attrs"":{}},{""resource"":""Sparser"",""references"":[],""dataset"":""kinaseextra"",""via"":""ProtMapper"",""attrs"":{}}],""undirected"":[]}"	9606	protein	9606	protein
P04637	P42858	TP53	HTT	1	1	0	1	1	0	HINT;HPRD;IntAct;SPIKE;SPIKE_LC;Wang	HINT:10823891;HPRD:10823891;IntAct:10823891;IntAct:32814053;SPIKE:18431400;SPIKE_LC:16713569;SPIKE_LC:18431400	True	False	False	True	False	False	False	False	False	False	False						post_translational	7	"{""SPIKE_effect"":""1"",""SPIKE_mechanism"":""Transcription Regulation"",""SPIKE_LC_effect"":[""1"",""3""],""SPIKE_LC_mechanism"":[""Transcription Regulation"",""N/A""]}"	"{""id_a"":""P04637"",""id_b"":""P42858"",""positive"":[{""resource"":""SPIKE"",""references"":[""18431400""],""dataset"":""omnipath"",""via"":null,""attrs"":{""effect"":""1"",""mechanism"":""Transcription Regulation""}},{""resource"":""Wang"",""references"":[],""dataset"":""pathwayextra"",""via"":null,""attrs"":{}},{""resource"":""SPIKE_LC"",""references"":[""18431400""],""dataset"":""pathwayextra"",""via"":null,""attrs"":{""effect"":""1"",""mechanism"":""Transcription Regulation""}}],""negative"":[],""directed"":[{""resource"":""SPIKE_LC"",""references"":[],""dataset"":""pathwayextra"",""via"":null,""attrs"":{""effect"":""3"",""mechanism"":""N/A""}}],""undirected"":[{""resource"":""IntAct"",""references"":[""32814053"",""10823891""],""dataset"":""omnipath"",""via"":null,""attrs"":{""method"":[""biochemical"",""two hybrid array"",""pull down"",""two hybrid pooling approach"",""validated two hybrid""]}},{""resource"":""HINT"",""references"":[""10823891""],""dataset"":""omnipath"",""via"":null,""attrs"":{""hint_quality"":[""LC"",""HT""]}},{""resource"":""HPRD"",""references"":[""10823891""],""dataset"":""omnipath"",""via"":null,""attrs"":{""method"":[""in vitro"",""in vivo""]}},{""resource"":""SPIKE_LC"",""references"":[""16713569""],""dataset"":""pathwayextra"",""via"":null,""attrs"":{""effect"":"""",""mechanism"":""""}}]}"	9606	protein	9606	protein
P04637	P07203	TP53	GPX1	1	1	0	1	1	0	SPIKE;SPIKE_LC;Wang	SPIKE:18431400;SPIKE_LC:18431400	True	False	False	True	False	False	False	False	False	False	False						post_translational	2	"{""SPIKE_effect"":""1"",""SPIKE_mechanism"":""Transcription Regulation"",""SPIKE_LC_effect"":""1"",""SPIKE_LC_mechanism"":""Transcription Regulation""}"	"{""id_a"":""P04637"",""id_b"":""P07203"",""positive"":[{""resource"":""SPIKE"",""references"":[""18431400""],""dataset"":""omnipath"",""via"":null,""attrs"":{""effect"":""1"",""mechanism"":""Transcription Regulation""}},{""resource"":""Wang"",""references"":[],""dataset"":""pathwayextra"",""via"":null,""attrs"":{}},{""resource"":""SPIKE_LC"",""references"":[""18431400""],""dataset"":""pathwayextra"",""via"":null,""attrs"":{""effect"":""1"",""mechanism"":""Transcription Regulation""}}],""negative"":[],""directed"":[],""undirected"":[]}"	9606	protein	9606	protein
P04637	Q99445	TP53	GML	1	1	0	1	1	0	SPIKE;SPIKE_LC	SPIKE:18431400;SPIKE_LC:18431400	True	False	False	True	False	False	False	False	False	False	False						post_translational	2	"{""SPIKE_effect"":""1"",""SPIKE_mechanism"":""Transcription Regulation"",""SPIKE_LC_effect"":""1"",""SPIKE_LC_mechanism"":""Transcription Regulation""}"	"{""id_a"":""P04637"",""id_b"":""Q99445"",""positive"":[{""resource"":""SPIKE"",""references"":[""18431400""],""dataset"":""omnipath"",""via"":null,""attrs"":{""effect"":""1"",""mechanism"":""Transcription Regulation""}},{""resource"":""SPIKE_LC"",""references"":[""18431400""],""dataset"":""pathwayextra"",""via"":null,""attrs"":{""effect"":""1"",""mechanism"":""Transcription Regulation""}}],""negative"":[],""directed"":[],""undirected"":[]}"	9606	protein	9606	protein
P04637	Q00597	TP53	FANCC	1	1	0	1	1	0	SPIKE;SPIKE_LC;Wang	SPIKE:18431400;SPIKE_LC:18431400	True	False	False	True	False	False	False	False	False	False	False						post_translational	2	"{""SPIKE_effect"":""1"",""SPIKE_mechanism"":""Transcription Regulation"",""SPIKE_LC_effect"":""1"",""SPIKE_LC_mechanism"":""Transcription Regulation""}"	"{""id_a"":""P04637"",""id_b"":""Q00597"",""positive"":[{""resource"":""SPIKE"",""references"":[""18431400""],""dataset"":""omnipath"",""via"":null,""attrs"":{""effect"":""1"",""mechanism"":""Transcription Regulation""}},{""resource"":""Wang"",""references"":[],""dataset"":""pathwayextra"",""via"":null,""attrs"":{}},{""resource"":""SPIKE_LC"",""references"":[""18431400""],""dataset"":""pathwayextra"",""via"":null,""attrs"":{""effect"":""1"",""mechanism"":""Transcription Regulation""}}],""negative"":[],""directed"":[],""undirected"":[]}"	9606	protein	9606	protein
